Unnamed__0,id_evento,fecha_reportada,comuna,provincia,region,ubicacion_tipo,rural,evento_tipo_maceda,evento_especifico,actor_tipo_1,actor_especifico_1,actor_especifico_1_armas,actor_tipo_2,actor_mapuche,mapuche_identificado,confrontacion,iniciador,descripcion,mercurio,mella,osal,ciudadano,biobio,mesn,fecha
3990,2020296,LA FECHA SE ESPECIFICA,CASTRO,CHILOE,LOS LAGOS,INSTALACIONES PUBLICAS,URBANO,COERCION,DESALOJO,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 2,"SE REALIZA DESALOJO DE COMUNEROS AL INTERIOR DE LA CONADI POR CARABINEROS, SE REGISTRARON DAÑOS EN LAS OFICINAS LUEGO DEL DESALOJO, 7 PERSONAS FUERON DETENIDAS",NO,NO,NO,NO,SI,7,2020-07-22
3769,2020074,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,ARAUCANIA,INSTALACIONES PUBLICAS,URBANO,COERCION,DESALOJO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"CARABINEROS DESALOJO LA MUNICIPALIDAD DE TIRUA A MENOS DE 24 HORAS QUE ESTA FUERA OCUPADA POR COMUNEROS MAPUCHE. EN EL DESALOJO SE DETUVO A TRES PERSONAS, DOS DE ELLAS COMUNEROS MAPUCHE Y EL TERCERO UN SACERDOTE JESUITA QUE SE ENCONTRABA EN EL LUGAR.",SI,NO,NO,NO,SI,8,2020-08-06
1777,2011061,LA FECHA SE ESPECIFICA,FREIRE,CAUTIN,ARAUCANIA,COMUNIDAD MAPUCHE,RURAL,COERCION,ARRESTO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 2,"MAPUCHE SON DETENIDOS LUEGO QUE LATIFUNDISTA ATACARA JUNTO A POLICIAS, COMUNIDADES DEL TERRITORIO TRAPILHUE",NO,NO,SI,NO,NO,2,2011-02-02
3921,2020226,LA FECHA SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DESCONOCIDOS PRENDIERON FUEGO AL PORTON DEL FUNDO TAITAMITO EN COLLIPULLI,SI,NO,NO,NO,NO,7,2020-07-24
309,1999079,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,MIEMBROS DE LA COMUNIDAD NICOLAS CARBUYANCA OCUPARON EL FUNDO LAS TRANCAS EN EL LIMITE DE CAÑETE CON TIRUA,SI,NO,NO,NO,NO,10,1999-10-26
3462,2019153,LA FECHA NO SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA PACIFICA,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,CERCA DE 50 FUERON LAS MUJERES QUE LLEGARON AL FRONTIS DE LA MUNICIPALIDAD DE TEMUCO PARA MANIFESTARSE POR LA PUGNA QUE EXISTE ENTRE EL MUNICIPIO Y LAS HORTALICERAS DE TEMUCO.,NO,NO,NO,NO,SI,6,2019-06-17
3757,2020062,LA FECHA SE ESPECIFICA,PADRE LAS CASAS,CAUTIN,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"UN GRUPO DE DESCONOCIDOS INGRESO A UN FUNDO EN EL SECTOR MAQUEHUE EN PADRE LAS CASAS EN UN TERRENO DE UNA EMPRESA DE ARIDOS. EN EL LUGAR LOS DESCONOCIDOS MANIATARON AL CUIDADOR DEL PREDIO Y PROCEDIERON A QUEMAR 18 CAMIONES, DOS RETROEXCAVADORAS Y UNA CASA DE DOS PISOS. EL PROPIETARIO ESTIMA EN $500 MILLONES LAS PERDIDAS. EL DIA 06-08-2020 LA ESTIMACION DE LAS PERDIDAS SE ELEVO A US$ 3 MILLONES",SI,NO,NO,NO,NO,8,2020-08-05
798,2001211,LA FECHA NO SE ESPECIFICA,TRAIGUEN,MALLECO,ARAUCANIA,FORESTAL,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE MAPUCHE DE LAS COMUNIDADES ÑIRIPIL Y DICAICO OCUPÓ EL FUNDO SANTA ROSA DE COLPI PROPIEDAD DE LA FORESTAL CRECEX,SI,NO,NO,NO,NO,4,2001-04-15
4345,2021280,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA PACIFICA,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UNA MASIVA MANIFESTACION SE REALIZO EN TEMUCO EN CONMEMORACION DE LOS TRES AÑOS DE FALLECIDO DE UN COMUNERO MAPUCHE, TAMBIEN SE RINDIERON HONORES A OTROS COMUNEROS FALLECIDOS.",SI,NO,NO,NO,SI,11,2021-11-12
700,2001105,LA FECHA NO SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,MIEMBROS DE LA COMUNIDAD NICOLAS CALBULLANCA OCUPARON UN PREDIO.,SI,NO,NO,NO,NO,1,2001-01-25
266,1999035,LA FECHA NO SE ESPECIFICA,NUEVA IMPERIAL,CAUTIN,ARAUCANIA,FUNDO,RURAL,COERCION,DESALOJO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,CARABINEROS DESALOJO A MIEMBROS DE LA COMUNIDAD JUAN ANTICOI QUE OCUPABAN PREDIO EN NUEVA IMPERIAL,SI,NO,NO,NO,NO,4,1999-04-30
752,2001157,LA FECHA SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,AUTOPISTA,RURAL,PROTESTA,BLOQUEO DE CAMINO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UNOS 20 COMUNEROS MAPUCHE BLOQUEARON LA RUTA 5 SUR EN EL SECTOR DE PIDIMA EN COLLIPULLI, AL REALIZAR EL BLOQUEO, ALGUNOS CONDUCTORES DESCENDIERON DE SUS VEHICULOS PARA RETIRAR LOS OBSTACULOS E INSULTAR A LOS MANIFESTANTES. EL CORTE DURO SOLO 20 MINUTOS Y AL LLEGAR UN PIQUETE DE LAS FUERZAS ESPECIALES LOS MAPUCHE HUYERON",SI,NO,NO,NO,NO,8,2001-08-09
3370,2019056,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,INSTALACIONES PUBLICAS,URBANO,COERCION,DESALOJO,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"FUNCIONARIOS DE LAS FFEE APOYADOS POR EFECTIVOS DE LA PDI ARMADOS PROCEDIERON A DESALOJAR A LOS COMUNEROS MAPUCHE QUE MANTENIAN OCUPADA LA MUNICIPALIDAD DE ERCILLA. SEGÚN SE INDICO, 6 COMUNEROS MAPUCHE FUERON DETENIDOS TRAS EL OPERATIVO.",SI,NO,NO,NO,SI,1,2019-01-07
2956,2018059,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,IGLESIA,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,ORGANIZACION NO MAPUCHE - IGLESIA,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN AMAGO DE INCENDIO AFECTO A UNA CAPILLA EVANGELICA EN LA COMUNA DE ERCILLA. BOMBEROS LOGRO CONTROLAR EL DAÑO A LA ESTRUCTURA. EN EL LUGAR SE ENCONTRARON LIENZOS ALUSIVOS A LA CAUSA MAPUCHE,NO,NO,NO,NO,SI,6,2018-06-10
2388,2015191,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,INSTALACIONES PUBLICAS,URBANO,COERCION,CONDENA JUDICIAL,ESTADO,FUNCIONARIOS DEL PODER JUDICIAL,NO SE MENCIONA,ESTADO,NO HAY ACTORES MAPUCHE,NO,NO,ACTOR 1,"UNA INDEMNIZACION DE 30 MILLONES DE PESOS DEBERA PAGAR EL ESTADO A MACHI QUE FUE ABSUELTA POR LA JUSTICIA, TRAS SER DETENIDA POR SUPUESTA RESPONSABILIDAD EN LA TENENCIA DE UNA ESCOPETA HECHIZA",NO,NO,NO,NO,SI,10,2015-10-20
99,1993011,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,ESPACIOS PUBLICOS,URBANO,ATAQUE,BOMBA,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARTEFACTO EXPLOSIVO,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UNA BOMBA ESTALLO A UN COSTADO DE UN ANTIGUO CAÑON INSTALADO EN LA CUMBRE DEL CERRO ÑIELOL, PROVOCANDO DAÑOS EN UNOS VENTANALES Y DESTROZANDO UNA RUEDA DEL CAÑON, UN LLAMADO TELEFONICO SEÑALO QUE LOS ATENTADOS SE PRODUJERON EN DISCONFORMIDAD CON LA NUEVA LEY INDIGENA",SI,NO,NO,NO,NO,11,1993-11-04
1499,2009130,LA FECHA SE ESPECIFICA,OSORNO,OSORNO,LOS LAGOS,INSTALACIONES PRIVADAS,URBANO,COERCION,ARRESTO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"ES DETENIDO EL JEFE OPERATIVO DE LA CAM POR LA POLICIA DE INVESTIGACIONES EN LA CASA DE SU MADRE EN OSORNO, POR SER ACUSADO DEL ATAQUE A UN FISCAL.",SI,NO,NO,NO,NO,7,2009-07-15
2716,2017088,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,TIERRAS NO ESPECIFICADO,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ELEMENTOS INCENDIARIOS,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"AL MENOS UNA DOCENA DE ENCAPUCHADOS ARMADOS INGRESARON AL PREDIO DONDE SE ENCONTRABAN 30 CAMIONES ESTACIONADOS, LUEGO DE INTIMIDAR A LOS CUIDADORES Y CONDUCTORES QUE SE ENCONTRABAN EN EL LUGAR, PROCEDIERON A ROCIAR CON BENCINA Y QUEMAR 18 CAMIONES. EN EL LUGAR SE ENCONTRO UN PANFLETO QUE ATRIBUYE ESTE HECHO AL GRUPO WEICHAN AUKA MAPU",SI,NO,NO,SI,SI,8,2017-08-19
3291,2018422,LA FECHA SE ESPECIFICA,VICTORIA,MALLECO,ARAUCANIA,AUTOPISTA,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"UN GRUPO DE ENCAPUCHADOS INTERCEPTO UN CAMION EN LA RUTA QUE UNE VICTORIA CON CURACAUTIN, LOS DESCONOCIDOS ATACARON CON ARMAS AL CAMION PARA INTIMIDAR AL CONDUCTOR PARA QUE BAJARA DEL CAMION Y LUEGO PROCEDER A QUEMAR EL CAMION.",SI,NO,NO,NO,NO,3,2018-03-22
2814,2017189,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,CAMINO,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,ORGANIZACION NO MAPUCHE - OTROS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DESCONOCIDOS EMBOSCARON A UN EQUIPO DE TVN. LOS DESCONOCIDOS EMBOSCARON EL VEHICULO CORTANDO EL CAMINO POR EL QUE SE TRASLADABAN Y LUEGO REALIZAR DISPARON CONTRA EL VEHICULO. SE INDICA QUE SE PERCUTARON MAS DE 50 PERDIGONES CONTRA EL VEHICULO,SI,NO,NO,NO,NO,6,2017-06-06
4394,2021331,LA FECHA NO SE ESPECIFICA,COLLIPULLI,MALLECO,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DESCONOCIDOS QUEMARON UN TRACTOR EN EL PREDIO SANTA CATALINA EN COLLIPULLI,SI,NO,NO,NO,NO,8,2021-08-27
1090,2006019,LA FECHA SE ESPECIFICA,CHOLCHOL,CAUTIN,ARAUCANIA,CAMINO,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ELEMENTOS INCENDIARIOS,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE OCHO ENCAPUCHADOS QUEMO CAMION QUE SALIA DE PREDIO CON MADERA YA QUE LOS MAPUCHE CONSIDERAN QUE EL PREDIO ES DE SU PROPIEDAD,SI,NO,NO,NO,NO,8,2006-08-16
2397,2015200,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,FUNDO,RURAL,COERCION,ALLANAMIENTO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"COMUNIDAD TEMUCUICUI DENUNCIA ALLANAMIENTO CON TANQUETAS BUSCANDO CABEZAS DE GANADO ROBADAS, LO QUE FUE DESCARTADO POR CARABINEROS",NO,NO,NO,NO,SI,12,2015-12-24
1793,2011077,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,INSTALACIONES PRIVADAS,URBANO,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,OTROS PRIVADOS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,ENCAPUCHADOS ATACAN CASA DE EMPRESARIO EN SECTOR PIDEMA DE ERCILLA,NO,NO,SI,NO,NO,11,2011-11-30
818,2002020,LA FECHA SE ESPECIFICA,ANGOL,MALLECO,ARAUCANIA,FORESTAL,RURAL,ATAQUE,OTROS ATAQUES,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,ARMAS DE FUEGO,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 1,"ES HERIDO DE BALA UN COMUNERO MAPUCHE DURANTE UN ENFRENTAMIENTO CON CARABINEROS, QUIEN LUEGO FALLECIO",SI,NO,NO,NO,NO,11,2002-11-07
1797,2011081,LA FECHA SE ESPECIFICA,LOS ANGELES,BIOBIO,BIO-BIO,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA PACIFICA,COMUNIDAD,DIRIGENTES DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,LONCOS Y WERKENES DE ALTO BIO BIO MARCHARON HACIA CENTRO DE LOS ANGELES EN OPOSICION A CENTRALES HIDROELECTRICAS,NO,NO,SI,NO,NO,10,2011-10-12
2389,2015192,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,CAMINO,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"ENCAPUCHADOS INICIARON UNA BALACERA EN CONTRA DE CARABINEROS QUE CIRCULABA EN UN CAMINO HACIA HUAPE, LUEGO DE DISPARAR A CARABINEROS LOS ENCAPUCHADOS SUBIERON A UN VEHICULO EN EL CUAL ESCAPARON, AL PARECER UNO DE LOS INDIVIDUOS RESULTO HERIDO YA QUE LO AYUDARON A SUBIR AL VEHICULO",NO,NO,NO,NO,SI,10,2015-10-20
4194,2021123,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,INSTALACIONES PUBLICAS,URBANO,ATAQUE,OTROS ATAQUES,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS LIGERAS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"GRUPO DE ENCAPUCHADOS LLEGA AL CONSULTORIO DE TIRUA CON UN HERIDO, AL SER ATENDIDO SACA UN ARMA BLANCA Y PROCEDEN A ATACAR AL PERSONAL DE LA SALUD QUE SE DESEMPEÑABA EN EL LUGAR",SI,NO,NO,NO,NO,4,2021-04-13
529,2000068,LA FECHA SE ESPECIFICA,LAS CONDES,SANTIAGO,METROPOLITANA DE SANTIAGO,INSTALACIONES PUBLICAS,URBANO,PROTESTA,OCUPACION DE PROPIEDAD PUBLICA (DIFERENTE A TIERRAS),ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"14 MAPUCHE OCUPARON POR CUATRO HORAS LA SEDE DE LA UNION EUROPEA, DESPLEGARON LIENZOS EN EL ANTEJARDIN Y REPARTIERON PANFLETOS A LOS TRANSEUNTES.",SI,SI,SI,NO,NO,4,2000-04-15
500,2000038,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,CARCEL,URBANO,PROTESTA,HUELGA DE HAMBRE,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,NUEVE DIAS EN HUELGA DE HAMBRE CUMPLEN LOS OCHO MAPUCHE EN LA CARCEL DE TEMUCO PARA PROTESTAR POR SU SITUACION PROCESAL,SI,NO,NO,NO,NO,4,2000-04-16
3006,2018112,LA FECHA SE ESPECIFICA,VICTORIA,MALLECO,ARAUCANIA,AUTOPISTA,URBANO,PROTESTA,BLOQUEO DE CAMINO,OTROS MAPUCHE,GRUPO IDENTIFICABLE,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"DESCONOCIDOS INSTALARON BARRICADAS E LA RUTA 5 SUR A LA ALTURA DE LA COMUNA DE VICTORIA, ESTO EN EL MARCO DE INCIDENTES MOTIVADOS POR LA MUERTE DE UN COMUNERO MAPUCHE",NO,NO,NO,NO,SI,11,2018-11-15
3401,2019089,LA FECHA NO SE ESPECIFICA,VALDIVIA,VALDIVIA,LOS RIOS,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA PACIFICA,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"CERCA DE UNAS 15 PERSONAS LLEGARON HASTA LA PLAZA DE LA REPUBLICA Y CAMINAROS HASTA LA CONADI, QUE TENIA LAS PUERTAS CERRADAS Y CON RESGUARDO DE CARABINEROS. LUEGO MARCHARON POR LA CALLE PEREZ ROSALES HASTA LA INTENDENCIA, FINALIZANDO AHÍ LA MANIFESTACION, ESTA MANIFESTACION SE REALIZO EN APOYO A LA FAMILIA DESALOJADA DEL PREDIO DEL SECTOR LOS PELLINES DE VALDIVIA",NO,NO,NO,NO,SI,6,2019-06-12
978,2003060,LA FECHA SE ESPECIFICA,ANGOL,MALLECO,ARAUCANIA,CARCEL,URBANO,PROTESTA,HUELGA DE HAMBRE,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"DOS COMUNEROS MAPUCHE INICIARON UNA HUELGA DE HAMBRE EN LA CARCEL DE ANGOL, ARGUMENTANDO QUE LO HACEN COMO ACTO SOLIDARIO CON TODOS LOS PRESOS POLITICOS QUE CUMPLEN SENTENCIAS EN LAS REGIONES DEL BIOBIO Y LA ARAUCANIA",SI,NO,NO,NO,NO,2,2003-02-11
671,2001076,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,FORESTAL,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"MIEMBROS DE LAS COMUNIDADES FELIPE CARILAF, JUAN ANTIPI, MANUEL LEVIN, JOSE ANIIR Y COILLA NAHUELÑIR OCUPARON FUNDOS DE LA FORESTAL MILLALEMU EN TEMUCO Y GALVARINO",SI,NO,NO,NO,NO,1,2001-01-12
101,1993013,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA PACIFICA,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN PEQUEÑOS GRUPO DE UNOS CIEN MAPUCHE DEL CTT EFECTUO UNA MARCHA POR EL CENTRO DE LA CIUDAD, CON PANCARTAS ALUSIVAS AL RECHAZO DE LA CELBRACION DEL 12 DE OCTUBRE, LA QUE CULMINO EN LA PLAZA ANIBAL PINTO",SI,NO,NO,NO,NO,10,1993-10-12
3671,2019371,LA FECHA SE ESPECIFICA,LA UNION,RANCO,LOS RIOS,INSTALACIONES PUBLICAS,URBANO,PROTESTA,PROTESTA PACIFICA,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"EN EL MARCO DE LA CONSULTA INDIGENA, 50 DIRIGENTES QUE LLEGARON A DISCUTIR LA INICIATIVA RECHAZARON LA CONSULTA",SI,NO,NO,NO,NO,5,2019-05-22
2733,2017105,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,CAMINO,URBANO,PROTESTA,BLOQUEO DE CAMINO,OTROS MAPUCHE,GRUPO IDENTIFICABLE,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN GRUPO DE INDIVIDUOS CORTARON EL TRANSITO EN TEMUCO A LA ALTURA DE LA CALLE FRANCISCO SOLAR Y LAS ENCINAS, PARA MANIFESTAR SU APOYO CON LOS COMUNEROS MAPUCHE EN HUELGA DE HAMBRE",NO,NO,NO,NO,SI,9,2017-09-23
4367,2021303,LA FECHA SE ESPECIFICA,VILCUN,CAUTIN,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN GRUPO DE INDIVIDUOS INGRESO AL FUNDO ARQUENCO EN VILCUN, DONDE QUEMARON UNA MQUINA EXCAVADORA. EN EL LUGAR SE ENCONTRO UN PANFLETO QUE DECIA FUERA MILITARES DEL WALLMAPU!! LIBERACION NACIONAL MAPUCHE""",SI,NO,NO,NO,NO,10,2021-10-19
4498,2021436,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,AUTOPISTA,URBANO,ATAQUE,OTROS ATAQUES,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DOS ENCAPUCHADOS ABORDARON Y ROBARON EL VEHICULO DE UN TRABAJADOR FORESTAL EN LA SALIDA DE CAÑETE,NO,NO,NO,NO,SI,10,2021-10-06
815,2002017,LA FECHA SE ESPECIFICA,SAAVEDRA,CAUTIN,ARAUCANIA,CAMINO,RURAL,ATAQUE,ATAQUE CON ARMAS LIGERAS,OTROS MAPUCHE,GRUPO IDENTIFICABLE,ARMAS LIGERAS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"UNA FAMILIA LAFQUENCHE ATACA A GRUPO DE TRABAJADORES DEL MOP, EL ATAQUE FUE DEBIDO A QUE UNA FAMILIA QUE SE OPONE AL TRAZADO DE LA RUTA COSTERA QUE SE CONSTRUYE EN ESE SECTOR",SI,NO,NO,NO,NO,10,2002-10-11
1131,2006060,LA FECHA NO SE ESPECIFICA,SANTIAGO,SANTIAGO,METROPOLITANA DE SANTIAGO,CARCEL,URBANO,PROTESTA,HUELGA DE HAMBRE,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"PRESO POLITICO MAPUCHE DE LA COMUNIDAD JUAN PAILLALEF ENCARCELADO POR OPONERSE A LA CONSTRUCCIÓN DE UNA RUTA QUE ATRAVIESA SU COMUNIDAD, INICIA HUELGA DE HAMBRE EN RECLAMO DE SU LIBERACIÓN",NO,NO,SI,NO,NO,9,2006-09-30
902,2002104,LA FECHA NO SE ESPECIFICA,CONCEPCION,CONCEPCION,BIO-BIO,NO ESPECIFICADO,URBANO,COERCION,ACUSACION JUDICIAL,COMUNIDAD,DIRIGENTES DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,DIRIGENTE MAPUCHE ES ACUSADO Y SOMETIDO A PROCESO JUDICIAL POR PRESUNTOS DELITOS COMO QUEMA DE MAQUINARIAS,SI,NO,NO,NO,NO,11,2002-11-11
